"Name","State","Notes","User","Tags","Created","Runtime","Sweep","architecture","batch_size","embedding_dimension","epochs","max_vocab_length","loss_function","optimizer","learning_rate","dense_units","dropout_rate","filters","kernel_size","pool_size","best_epoch","best_val_loss","loss","f1","accuracy","precision","recall","val_accuracy","val_loss","val_precision","val_recall"
"distinctive-sweep-109","finished","-","jacobh0830","","2021-07-14T01:30:46.000Z","248","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","128","0.6","64","3","3","6","0.4898049831390381","0.4904824197292328","0.8021448051647895","0.7576575386415536","0.7301952423698385","0.889823265989813","0.7580030560493469","0.49010151624679565","0.7760965824127197","0.7887007594108582"
"avid-sweep-119","finished","-","jacobh0830","","2021-07-14T02:15:31.000Z","298","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","128","0.6","256","5","3","8","0.4797323346138001","0.47576841711997986","0.8020547508136049","0.7658293543699398","0.7519368251024499","0.8593306669401429","0.7638148069381714","0.4797323346138001","0.7469771504402161","0.8645473122596741"
"eager-sweep-53","finished","-","jacobh0830","","2021-07-13T21:39:25.000Z","235","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","64","0.6","128","3","3","7","0.481049507856369","0.48069560527801514","0.8020399733087605","0.7648479815803877","0.7492356555552258","0.8628516733326497","0.7640053629875183","0.48183712363243103","0.7629029750823975","0.8299930691719055"
"exalted-sweep-34","finished","-","jacobh0830","","2021-07-13T20:24:49.000Z","223","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","64","0.4","128","3","5","8","0.4829571545124054","0.4787571728229522","0.8018623404051071","0.7662822956574254","0.7536768023098439","0.8566300892216183","0.7601943612098694","0.4829571545124054","0.7614707946777344","0.8229094743728638"
"rich-sweep-55","finished","-","jacobh0830","","2021-07-13T21:47:17.000Z","246","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","64","0.6","128","5","3","8","0.48244285583496094","0.4822741150856018","0.8016804420293163","0.7541094985562496","0.7225880803424432","0.9002153625269204","0.7634336948394775","0.48244285583496094","0.7748212218284607","0.8049412369728088"
"eternal-sweep-36","finished","-","jacobh0830","","2021-07-13T20:32:25.000Z","231","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","64","0.4","128","5","5","8","0.4812601506710053","0.4779146909713745","0.8014807671369243","0.7591295978258819","0.7353159426907928","0.8807301815198442","0.7606707215309143","0.4812601506710053","0.7596702575683594","0.8279198408126831"
"colorful-sweep-9","finished","-","jacobh0830","","2021-07-13T18:53:52.000Z","205","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","64","0.2","64","3","3","6","0.4902634024620056","0.4825060963630676","0.8012692050768203","0.7529582727838904","0.7207155537348081","0.9020955115714628","0.7535251379013062","0.4959449768066406","0.7960051894187927","0.7436074614524841"
"true-sweep-160","finished","-","jacobh0830","","2021-07-14T05:16:57.000Z","307","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","256","0.4","256","5","5","8","0.48283833265304565","0.46910902857780457","0.8011410722254095","0.7645082756147734","0.7504105090311987","0.8592281133558951","0.7595274448394775","0.48283833265304565","0.7679802775382996","0.8080511689186096"
"denim-sweep-91","finished","-","jacobh0830","","2021-07-14T00:14:18.000Z","241","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","128","0.4","64","5","3","6","0.4915119409561157","0.4861488342285156","0.8010210473565522","0.76020533338366","0.7390977660896454","0.8742693057122346","0.7552400827407837","0.49203866720199585","0.7790879011154175","0.7762612104415894"
"glowing-sweep-156","finished","-","jacobh0830","","2021-07-14T04:56:43.000Z","273","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","256","0.4","128","5","5","8","0.4811042547225952","0.47559720277786255","0.8009867367207022","0.765527393511616","0.7536397889977393","0.8546815711209107","0.7620998620986938","0.4811042547225952","0.7736570835113525","0.8037318587303162"
"swift-sweep-136","finished","-","jacobh0830","","2021-07-14T03:28:45.000Z","269","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","256","0.2","128","5","5","8","0.483113557100296","0.4720866978168487","0.8009352679286378","0.7654141581897447","0.7534424056163187","0.854818309233241","0.758098304271698","0.483113557100296","0.7477505207061768","0.8470974564552307"
"true-sweep-90","finished","-","jacobh0830","","2021-07-14T00:10:21.000Z","236","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","128","0.4","64","3","5","7","0.4874720573425293","0.4861983954906464","0.8007098332786544","0.7477871930850963","0.7101441608252876","0.9177520254332888","0.7481898069381714","0.5018958449363708","0.7985570430755615","0.7266758680343628"
"amber-sweep-56","finished","-","jacobh0830","","2021-07-13T21:51:24.000Z","254","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","64","0.6","128","5","5","7","0.482860803604126","0.4812836349010467","0.800654674787152","0.7609413629758243","0.741848935549723","0.8695860253649198","0.7593368887901306","0.48374542593955994","0.7670268416404724","0.8094332814216614"
"robust-sweep-132","finished","-","jacobh0830","","2021-07-14T03:10:34.000Z","255","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","256","0.2","64","5","5","8","0.4850223958492279","0.4829740226268768","0.8006471708954547","0.7511842527412385","0.717849299097096","0.9050353809865654","0.7605754733085632","0.4850223958492279","0.7648390531539917","0.8170352578163147"
"neat-sweep-71","finished","-","jacobh0830","","2021-07-13T22:51:50.000Z","223","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","128","0.2","64","5","3","7","0.4882104992866516","0.4835138320922851","0.8006438987437663","0.7616019023534073","0.7436310867462109","0.8671247393429734","0.758098304271698","0.4895571768283844","0.759463369846344","0.8215273022651672"
"generous-sweep-54","finished","-","jacobh0830","","2021-07-13T21:43:21.000Z","235","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","64","0.6","128","3","5","8","0.48077958822250366","0.4813373386859894","0.8006340374599683","0.767376903768849","0.7598317625026862","0.8460670700440981","0.7644817233085632","0.48077958822250366","0.7605279684066772","0.8362128734588623"
"crisp-sweep-39","finished","-","jacobh0830","","2021-07-13T20:44:47.000Z","330","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","64","0.4","256","5","3","7","0.483304888010025","0.4704076647758484","0.800610112286623","0.768094060807368","0.762007722007722","0.8433323077974909","0.7610518336296082","0.48522019386291504","0.78924161195755","0.7731513381004333"
"worthy-sweep-117","finished","-","jacobh0830","","2021-07-14T02:05:58.000Z","288","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","128","0.6","256","3","3","8","0.477439820766449","0.4749729633331299","0.8006029564315352","0.7678298450563346","0.7612427950559443","0.8442552900557208","0.7673399448394775","0.477439820766449","0.7550305128097534","0.8557360172271729"
"worldly-sweep-49","finished","-","jacobh0830","","2021-07-13T21:24:26.000Z","224","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","64","0.6","64","3","3","7","0.49106931686401367","0.49001768231391907","0.8003470852725408","0.7611678336195671","0.7431442634477909","0.8670905548148908","0.7551448345184326","0.49286261200904846","0.7813920974731445","0.7719419598579407"
"ethereal-sweep-96","finished","-","jacobh0830","","2021-07-14T00:35:22.000Z","266","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","128","0.4","128","5","5","5","0.4816068410873413","0.4760112166404724","0.8003243655790879","0.7629984713231547","0.7481494693659145","0.860322018254538","0.761432945728302","0.48180902004241943","0.7581760883331299","0.8331030011177063"
"fresh-sweep-110","finished","-","jacobh0830","","2021-07-14T01:34:55.000Z","254","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","128","0.6","64","3","5","6","0.48807352781295776","0.4908144474029541","0.7998512596448825","0.7562043520108704","0.7314460596786534","0.8823710388678084","0.7601943612098694","0.4884148240089417","0.7721750736236572","0.8016586303710938"
"dandy-sweep-130","finished","-","jacobh0830","","2021-07-14T03:01:51.000Z","251","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","256","0.2","64","3","5","8","0.4879204034805298","0.48383828997612","0.7996951883300675","0.7569215090493896","0.7335729978030757","0.8789184015314668","0.7600038051605225","0.4879204034805298","0.7442833781242371","0.8604008555412292"
"likely-sweep-131","finished","-","jacobh0830","","2021-07-14T03:06:03.000Z","270","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","256","0.2","64","5","3","6","0.49192285537719727","0.4833541214466095","0.799607531654441","0.7571668522467775","0.7343803638860281","0.8775510204081632","0.7542873620986938","0.4978255331516266","0.7887349128723145","0.7572563886642456"
"olive-sweep-133","finished","-","jacobh0830","","2021-07-14T03:14:50.000Z","301","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","256","0.2","128","3","3","8","0.4781096875667572","0.47387757897377014","0.799538046130323","0.7674146488761394","0.7626687354538402","0.84015314668581","0.7674351930618286","0.4781096875667572","0.7635847926139832","0.8375950455665588"
"dutiful-sweep-170","finished","-","jacobh0830","","2021-07-14T05:58:33.000Z","244","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","256","0.6","64","3","5","8","0.4872273802757263","0.48976388573646545","0.7993754632769252","0.7599222450789818","0.7420214323358904","0.8663384951970738","0.761432945728302","0.4872273802757263","0.7461768984794617","0.8598825335502625"
"ancient-sweep-52","finished","-","jacobh0830","","2021-07-13T21:35:39.000Z","225","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","64","0.6","64","5","5","8","0.487795889377594","0.4883279502391815","0.7990872644872993","0.7607148923320814","0.7447864358716842","0.8619286910744197","0.7587652206420898","0.487795889377594","0.7615681290626526","0.818935751914978"
"flowing-sweep-32","finished","-","jacobh0830","","2021-07-13T20:17:30.000Z","214","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","64","0.4","64","5","5","7","0.4910992085933686","0.48500314354896545","0.7990837394499362","0.7533545964104404","0.7260714086159692","0.8884217003384268","0.7560023069381714","0.4921318590641022","0.7808529138565063","0.7750518321990967"
"solar-sweep-35","finished","-","jacobh0830","","2021-07-13T20:28:33.000Z","231","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","64","0.4","128","5","3","8","0.48476698994636536","0.4774751663208008","0.7990373816781645","0.7636023930398023","0.7528494119781117","0.8512631183126517","0.7630525827407837","0.48476698994636536","0.7719558477401733","0.8094332814216614"
"solar-sweep-10","finished","-","jacobh0830","","2021-07-13T18:57:18.000Z","205","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","64","0.2","64","3","5","8","0.48971027135849","0.48354437947273254","0.7989110534443505","0.7616207749070527","0.7476460071513706","0.8577239941202611","0.7523818612098694","0.48971027135849","0.7770634293556213","0.7726330161094666"
"misunderstood-sweep-115","finished","-","jacobh0830","","2021-07-14T01:56:40.000Z","278","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","128","0.6","128","5","3","8","0.48920416831970215","0.48146289587020874","0.7988041757925533","0.7624889123747335","0.7502853024205658","0.8540320650873414","0.7619093060493469","0.48920416831970215","0.7724937796592712","0.8054595589637756"
"polar-sweep-69","finished","-","jacobh0830","","2021-07-13T22:44:34.000Z","216","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","128","0.2","64","3","3","8","0.4872560203075409","0.48475182056427","0.7987742594484167","0.762054843640893","0.7491542675807562","0.8554336307387277","0.7621951103210449","0.4872560203075409","0.7680781483650208","0.8147892355918884"
"glowing-sweep-70","finished","-","jacobh0830","","2021-07-13T22:48:11.000Z","218","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","128","0.2","64","3","5","8","0.485173612833023","0.48308053612709045","0.7987691911136887","0.7642629324173853","0.7553625837903717","0.8474686356954843","0.7610518336296082","0.485173612833023","0.768324613571167","0.8113337755203247"
"misunderstood-sweep-112","finished","-","jacobh0830","","2021-07-14T01:43:26.000Z","255","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","128","0.6","64","5","5","7","0.4906575679779053","0.489738404750824","0.7987570193703073","0.759223960594108","0.7415575667047418","0.8655180665230916","0.7573361396789551","0.49123215675354","0.7659609317779541","0.8063234090805054"
"generous-sweep-30","finished","-","jacobh0830","","2021-07-13T20:10:27.000Z","210","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","64","0.4","64","3","5","8","0.4823242723941803","0.485281378030777","0.7985248135973704","0.7628663634476383","0.7519932350809374","0.8511947492564865","0.7578125","0.4823242723941803","0.7679101824760437","0.8037318587303162"
"peachy-sweep-80","finished","-","jacobh0830","","2021-07-13T23:29:53.000Z","313","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","128","0.2","256","5","5","8","0.4775660037994385","0.4663826823234558","0.798446956720338","0.766829599713137","0.763652249890782","0.8365637712371381","0.7626714706420898","0.4775660037994385","0.754751980304718","0.8438147902488708"
"playful-sweep-31","finished","-","jacobh0830","","2021-07-13T20:13:58.000Z","211","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","64","0.4","64","5","3","7","0.49133747816085815","0.4864025413990021","0.7983983790824449","0.7633947949497046","0.7537802878484241","0.8486309096502923","0.7574313879013062","0.492220014333725","0.7533604502677917","0.8327574133872986"
"eternal-sweep-29","finished","-","jacobh0830","","2021-07-13T20:06:55.000Z","211","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","64","0.4","64","3","3","8","0.4865652024745941","0.4859108626842499","0.79838124566693","0.7639987166663521","0.7555386023802259","0.8463747307968413","0.7604801654815674","0.4865652024745941","0.7600889801979065","0.8265376687049866"
"wise-sweep-27","finished","-","jacobh0830","","2021-07-13T20:00:01.000Z","203","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","64","0.4","32","5","3","8","0.49456870555877686","0.4953111410140991","0.7982966025302292","0.7550719987921566","0.7319102852745875","0.8779270502170717","0.7558117508888245","0.49456870555877686","0.7626649141311646","0.8089150190353394"
"still-sweep-66","finished","-","jacobh0830","","2021-07-13T22:33:38.000Z","219","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","128","0.2","32","3","5","8","0.4944774806499481","0.4939158260822296","0.7982822010071987","0.7535621945005379","0.7282207378596995","0.8832598365979558","0.7585747241973877","0.4944774806499481","0.7627583742141724","0.8159986138343811"
"warm-sweep-171","finished","-","jacobh0830","","2021-07-14T06:02:39.000Z","246","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","256","0.6","64","5","3","7","0.48912280797958374","0.4887051284313202","0.7982168444515205","0.7608092551003076","0.7470274458384242","0.8569377499743616","0.7544779181480408","0.49064692854881287","0.7484140396118164","0.8356945514678955"
"balmy-sweep-152","finished","-","jacobh0830","","2021-07-14T04:38:49.000Z","248","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","256","0.4","64","5","5","8","0.48909544944763184","0.4847145080566406","0.7980971170368485","0.7605072942419839","0.7464805500163695","0.8573821488394353","0.7561928629875183","0.48909544944763184","0.7661117315292358","0.8030408024787903"
"deft-sweep-129","finished","-","jacobh0830","","2021-07-14T02:57:39.000Z","250","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","256","0.2","64","3","3","8","0.48535779118537903","0.4832678437232971","0.7980842108658142","0.7636967558080285","0.755387996825203","0.8458961474036851","0.7607660293579102","0.48535779118537903","0.7526599764823914","0.843296468257904"
"polar-sweep-19","finished","-","jacobh0830","","2021-07-13T19:30:44.000Z","263","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","64","0.2","256","5","3","8","0.4772834181785583","0.4669930040836334","0.7980788080768478","0.766735236944911","0.7642917488031541","0.834991282945339","0.7638148069381714","0.4772834181785583","0.7605101466178894","0.8344851136207581"
"lunar-sweep-150","finished","-","jacobh0830","","2021-07-14T04:30:29.000Z","248","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","256","0.4","64","3","5","7","0.4861782491207123","0.4868977665901184","0.7980360380597853","0.762451167267443","0.7519806471121863","0.8501008443578436","0.7621951103210449","0.48787587881088257","0.7708127498626709","0.8094332814216614"
"earnest-sweep-11","finished","-","jacobh0830","","2021-07-13T19:00:44.000Z","208","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","64","0.2","64","5","3","8","0.4874097406864166","0.4819382131099701","0.7980086719126385","0.76262102025025","0.7525214283550898","0.8493487847400266","0.7578125","0.4874097406864166","0.7503857016563416","0.8403593897819519"
"golden-sweep-95","finished","-","jacobh0830","","2021-07-14T00:30:53.000Z","268","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","128","0.4","128","5","3","8","0.4814646244049072","0.4763428270816803","0.7978452307990066","0.7634514126106403","0.7552597025863386","0.8455201175947766","0.7635289430618286","0.4814646244049072","0.7572362422943115","0.8407049179077148"
"soft-sweep-20","finished","-","jacobh0830","","2021-07-13T19:35:08.000Z","260","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","64","0.2","256","5","5","5","0.4772843718528747","0.4653123617172241","0.7977901279226546","0.7679053352709155","0.7685727863139553","0.8293166512836291","0.7640053629875183","0.4780606031417846","0.77959805727005","0.7975121140480042"
"fresh-sweep-72","finished","-","jacobh0830","","2021-07-13T22:55:34.000Z","232","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","128","0.2","64","5","5","5","0.48899245262146","0.4813397526741028","0.7976859983563499","0.7630550889840905","0.754511644921351","0.8461012545721807","0.7506669163703918","0.4935151934623718","0.7840888500213623","0.7560470104217529"
"kind-sweep-46","finished","-","jacobh0830","","2021-07-13T21:13:20.000Z","222","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","64","0.6","32","3","5","8","0.4949261248111725","0.5003921985626221","0.7976402256382187","0.7488251835355842","0.7183152590645197","0.8966601716063309","0.7521913051605225","0.4949261248111725","0.7595699429512024","0.8056323528289795"
"twilight-sweep-51","finished","-","jacobh0830","","2021-07-13T21:31:54.000Z","224","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","64","0.6","64","5","3","8","0.4901887774467468","0.4904240667819977","0.7976401179941004","0.7604884216883385","0.7474747474747475","0.8550234164017366","0.7560023069381714","0.4901887774467468","0.7549375891685486","0.825501024723053"
"pious-sweep-128","finished","-","jacobh0830","","2021-07-14T02:53:39.000Z","239","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","256","0.2","32","5","5","8","0.4929431676864624","0.4926140010356903","0.7975725643317496","0.7563742049936777","0.7367460455414566","0.8693467336683417","0.7544779181480408","0.4929431676864624","0.7505853176116943","0.8308569192886353"
"fallen-sweep-140","finished","-","jacobh0830","","2021-07-14T03:47:52.000Z","294","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","256","0.2","256","5","5","8","0.4786338806152344","0.4662807881832123","0.7975062668880425","0.7652254326532923","0.7612255678816693","0.8374183844392028","0.7654344439506531","0.4786338806152344","0.7645561695098877","0.8303386569023132"
"northern-sweep-7","finished","-","jacobh0830","","2021-07-13T18:47:07.000Z","200","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","64","0.2","32","5","3","8","0.4919366538524628","0.4915977418422699","0.7974943298412355","0.7522977334063072","0.7267716535433071","0.8834649437664513","0.7576219439506531","0.4919366538524628","0.7499229311943054","0.8408776521682739"
"twilight-sweep-89","finished","-","jacobh0830","","2021-07-14T00:06:24.000Z","236","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","128","0.4","64","3","3","6","0.49320751428604126","0.48536625504493713","0.7970346494762289","0.7623190593919262","0.7539713998231545","0.8453150104262811","0.7552400827407837","0.4946472346782684","0.73397296667099","0.8723220229148865"
"trim-sweep-50","finished","-","jacobh0830","","2021-07-13T21:28:11.000Z","222","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","64","0.6","64","3","5","7","0.4901163876056671","0.4897180795669556","0.7970335174007962","0.7613754317096647","0.7513240323215205","0.8486650941783749","0.7558117508888245","0.49195191264152527","0.7488042116165161","0.8384588956832886"
"legendary-sweep-25","finished","-","jacobh0830","","2021-07-13T19:53:09.000Z","206","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","64","0.4","32","3","3","8","0.4937920868396759","0.4962766468524933","0.797009757632987","0.7565818030837754","0.7385014728614344","0.8655864355792569","0.7544779181480408","0.4937920868396759","0.7573329210281372","0.816344141960144"
"dashing-sweep-146","finished","-","jacobh0830","","2021-07-14T04:13:44.000Z","258","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","256","0.4","32","3","5","6","0.4942532479763031","0.4990283846855163","0.7969952934575943","0.7541661162171853","0.7323919456935812","0.8740983830718216","0.7498094439506531","0.5033879280090332","0.723557710647583","0.8840705156326294"
"chocolate-sweep-168","finished","-","jacobh0830","","2021-07-14T05:50:18.000Z","240","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","256","0.6","32","5","5","7","0.49361684918403625","0.4973484873771667","0.7969889289595112","0.7567139109592919","0.7388892133387841","0.8650052986018528","0.7518101930618286","0.495559960603714","0.7686076164245605","0.7868002653121948"
"zesty-sweep-125","finished","-","jacobh0830","","2021-07-14T02:41:26.000Z","244","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","256","0.2","32","3","3","6","0.4919777810573578","0.49346521496772766","0.7969735182849936","0.7538830279125068","0.7317324185248714","0.874987180801969","0.7554306387901306","0.49255406856536865","0.7666832208633423","0.7999308705329895"
"vocal-sweep-172","finished","-","jacobh0830","","2021-07-14T06:06:46.000Z","257","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","256","0.6","64","5","5","8","0.4868406355381012","0.4883895516395569","0.7967388697945808","0.7600354804008531","0.7483034052008888","0.8518784398181383","0.7580030560493469","0.4868406355381012","0.7527233362197876","0.8356945514678955"
"earnest-sweep-67","finished","-","jacobh0830","","2021-07-13T22:37:18.000Z","219","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","128","0.2","32","5","3","8","0.4948654174804687","0.4947373867034912","0.7967189174913389","0.7530526355521165","0.7302084519876979","0.8765596690937681","0.7568597793579102","0.4948654174804687","0.7492298483848572","0.8403593897819519"
"rare-sweep-166","finished","-","jacobh0830","","2021-07-14T05:42:09.000Z","245","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","256","0.6","32","3","5","8","0.4972379803657532","0.4997123479843139","0.796687241190718","0.7544492045218638","0.7337516550572794","0.8714319898813797","0.7545731663703918","0.4972379803657532","0.7435547709465027","0.8470974564552307"
"dulcet-sweep-88","finished","-","jacobh0830","","2021-07-14T00:02:24.000Z","238","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","128","0.4","32","5","5","5","0.49700602889060974","0.4946228563785553","0.7966340744497091","0.7578085190707156","0.7425406203840472","0.8592281133558951","0.7450457215309143","0.5048478245735168","0.715631902217865","0.8921907544136047"
"radiant-sweep-165","finished","-","jacobh0830","","2021-07-14T05:38:06.000Z","242","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","256","0.6","32","3","3","8","0.4991907775402069","0.49892497062683105","0.7962928173335838","0.7544303319682186","0.7345406232850995","0.8693809181964243","0.7524771094322205","0.4991907775402069","0.7435858249664307","0.8412232398986816"
"crimson-sweep-73","finished","-","jacobh0830","","2021-07-13T22:59:28.000Z","242","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","128","0.2","128","3","3","8","0.481134831905365","0.4750630855560303","0.7962555612523361","0.7675090116443656","0.7712912528035886","0.8228899600041022","0.7682926654815674","0.481134831905365","0.7507471442222595","0.8680027723312378"
"feasible-sweep-111","finished","-","jacobh0830","","2021-07-14T01:39:11.000Z","254","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","128","0.6","64","5","3","8","0.4904564321041107","0.49024760723114014","0.7959137196213034","0.7632249419668975","0.7592563855870396","0.8362902950124773","0.7570502758026123","0.4904564321041107","0.7640247941017151","0.8094332814216614"
"ethereal-sweep-16","finished","-","jacobh0830","","2021-07-13T19:18:41.000Z","222","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","64","0.2","128","5","5","8","0.48367759585380554","0.4726937711238861","0.7957006892024944","0.7650367071168401","0.7651402783475874","0.8288038833623902","0.7636242508888245","0.48367759585380554","0.7780393362045288","0.7994125485420227"
"graceful-sweep-106","finished","-","jacobh0830","","2021-07-14T01:18:23.000Z","252","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","128","0.6","32","3","5","8","0.4959529638290405","0.5020058155059814","0.7956393256878627","0.7481080264970653","0.7205613178767541","0.8881824086418487","0.7540968060493469","0.4959529638290405","0.7524799108505249","0.8256738185882568"
"apricot-sweep-139","finished","-","jacobh0830","","2021-07-14T03:42:47.000Z","304","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","256","0.2","256","5","3","8","0.4780611991882324","0.46657174825668335","0.795576133370417","0.7641874422028044","0.7629118293065579","0.8311626158000889","0.7658155560493469","0.4780611991882324","0.7752066254615784","0.8102971911430359"
"floral-sweep-137","finished","-","jacobh0830","","2021-07-14T03:33:15.000Z","288","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","256","0.2","256","3","3","8","0.4737073481082916","0.4638540744781494","0.7955452967836504","0.7709815615150886","0.7843521594684385","0.807062523501863","0.7670541405677795","0.4737073481082916","0.7696402668952942","0.8242916464805603"
"misunderstood-sweep-127","finished","-","jacobh0830","","2021-07-14T02:49:37.000Z","241","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","256","0.2","32","5","3","8","0.4915400743484497","0.49338260293006897","0.7954649240217305","0.7548644007020591","0.7374167931799603","0.8634328103100537","0.7583841681480408","0.4915400743484497","0.7631068229675293","0.8147892355918884"
"daily-sweep-169","finished","-","jacobh0830","","2021-07-14T05:54:19.000Z","253","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","256","0.6","64","3","3","8","0.4880204498767853","0.4884544014930725","0.7954468174678994","0.7615830297997622","0.7556451116716913","0.8396745632926538","0.7620998620986938","0.4880204498767853","0.7429499626159668","0.8693849444389343"
"faithful-sweep-114","finished","-","jacobh0830","","2021-07-14T01:52:09.000Z","269","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","128","0.6","128","3","5","8","0.4837512075901031","0.48103129863739014","0.7954432394786588","0.7671881782323966","0.772389141145783","0.8199159060609168","0.76171875","0.4837512075901031","0.7744197845458984","0.801313042640686"
"sparkling-sweep-154","finished","-","jacobh0830","","2021-07-14T04:47:25.000Z","271","k8e32ghs","CONV1D","128","300","9","70000","binary_crossentropy","adam","0.001","256","0.4","128","3","5","7","0.4834340810775757","0.4774465560913086","0.7953588596055029","0.7669994526959443","0.7720178910448241","0.8201551977574949","0.7642911672592163","0.48484793305397034","0.7488735318183899","0.8614374399185181"
